categories,rating_count,rating_min,rating_max,rating_mean,rating_std
Dog Care,121,1.0,5.0,3.9834710743801653,1.5274350563083428
Law School,121,1.0,5.0,4.289256198347108,1.2612032385049712
Pier,121,1.0,5.0,4.264462809917355,1.006384577264264
Information Bureau,121,1.0,5.0,4.016528925619835,1.4141161613906887
Violin Shop,120,1.0,5.0,4.516666666666667,1.1666466584918969
Adult Day Care Center,120,1.0,5.0,4.341666666666667,1.2264304516200923
Neonatal Physician,119,1.0,5.0,4.0,1.4379835222176545
Janitorial Equipment Supplier,119,1.0,5.0,4.378151260504202,1.2002231193608948
Estate Liquidator,119,1.0,5.0,4.294117647058823,1.4103307772633031
Spa and Health Club,118,1.0,5.0,4.254237288135593,1.227786839972508
Saab Dealer,118,1.0,5.0,4.101694915254237,1.5491372316673644
Aikido School,118,1.0,5.0,4.8474576271186445,0.6872106215419937
Media Company,117,1.0,5.0,4.777777777777778,0.7084600968383896
Amish Furniture Store,117,1.0,5.0,4.632478632478633,1.0221536644573705
Midwife,117,1.0,5.0,4.521367521367521,1.2005623007164445
Amusement Machine Supplier,117,1.0,5.0,3.8461538461538463,1.3494276220538115
Horse Trainer,116,1.0,5.0,4.422413793103448,1.1583411081967743
Soup Shop,116,1.0,5.0,3.8706896551724137,0.9466662091488359
Video Equipment Repair Service,116,1.0,5.0,4.129310344827586,1.3418363304185739
Shower Door Supplier,115,1.0,5.0,4.521739130434782,1.1030088521137726
Miniatures Store,115,1.0,5.0,4.6,0.9982440723942095
Sod Supplier,115,1.0,5.0,4.3130434782608695,1.223779143812273
Urologist,115,1.0,5.0,4.234782608695652,1.2795999565558356
Bicycles-dealers,114,1.0,5.0,4.254385964912281,1.381363975852698
Book Publisher,113,1.0,5.0,4.460176991150442,1.1341721196387549
Vista Point,113,3.0,5.0,4.6902654867256635,0.5837019484306779
Volleyball Court,113,1.0,5.0,4.168141592920354,1.133126638894541
Tennis Store,113,1.0,5.0,4.424778761061947,1.108452184471286
Baking Supply Store,113,1.0,5.0,4.274336283185841,1.2265499495581342
Luggage Repair Service,113,1.0,5.0,4.327433628318584,1.2637986805383477
Educational Supply Store,113,1.0,5.0,4.504424778761062,0.8876523390916154
Seminary,112,1.0,5.0,4.607142857142857,1.0514438194854279
Doughnuts,112,1.0,5.0,4.366071428571429,1.177839950845169
Bus Stop,112,1.0,5.0,3.0982142857142856,1.5419644743490166
Public Relations Firm,111,1.0,5.0,4.675675675675675,0.9454403703341074
Insurance Company,111,1.0,5.0,4.63063063063063,1.0781122215826895
Barber Supply Store,111,1.0,5.0,4.225225225225225,1.2481599889050112
Horse Rental Service,111,1.0,5.0,4.333333333333333,1.2815710056115663
Pediatric Ophthalmologist,111,1.0,5.0,4.207207207207207,1.4277580462014698
Computers,111,1.0,5.0,3.2432432432432434,1.6581271813059906
Rustic Furniture Store,111,1.0,5.0,4.351351351351352,1.2838057673017549
Commercial Refrigerator...,111,1.0,5.0,4.738738738738738,0.8280504125157389
Goldsmith,110,1.0,5.0,4.281818181818182,1.3350038187198803
Physician Referral Service,109,1.0,5.0,4.128440366972477,1.4279026151511245
Plaza,109,1.0,5.0,3.853211009174312,1.2158344800344492
Interior Plant Service,109,1.0,5.0,4.477064220183486,1.2140865357164419
Pond Supply Store,108,1.0,5.0,3.962962962962963,1.484662559137021
Place of Worship,108,1.0,5.0,4.611111111111111,0.9154268023876048
Instruction,108,1.0,5.0,4.592592592592593,0.957381915190277
State Liquor Store,108,1.0,5.0,4.194444444444445,1.1876178413410816
Pet Cemetery,107,1.0,5.0,4.5046728971962615,1.093495621853707
Tree Farm,106,1.0,5.0,4.632075471698113,0.9393561290090775
Translator,106,1.0,5.0,4.415094339622642,1.2639162459314939
Water Ski Shop,106,1.0,5.0,4.452830188679245,1.2277123555753375
Fire Protection Equipment...,106,1.0,5.0,4.4245283018867925,1.194815093943487
Diabetes Center,106,1.0,5.0,4.30188679245283,1.317788994748796
Liquidator,106,1.0,5.0,4.179245283018868,1.392477544052982
Estate Appraiser,105,1.0,5.0,4.504761904761905,1.2099253753514778
Copier Repair Service,105,1.0,5.0,4.619047619047619,0.9940297973880051
Logistics,105,1.0,5.0,3.1619047619047618,1.6532241781289618
Child Psychologist,105,1.0,5.0,4.333333333333333,1.3277125113594859
Golf Cart Dealer,104,1.0,5.0,4.3173076923076925,1.2484119860569047
Utility Contractor,104,1.0,5.0,4.163461538461538,1.533512858709289
Furniture,104,1.0,5.0,3.6346153846153846,1.4618627052775524
Air Compressor Supplier,103,1.0,5.0,3.8349514563106797,1.4009596667343733
Public Transit Route,103,1.0,5.0,3.3300970873786406,1.3676109806531966
Investment Service,103,1.0,5.0,4.398058252427185,1.3309277747764627
Ham Shop,103,1.0,5.0,4.252427184466019,1.1264941850971455
FedEx Location,103,1.0,5.0,3.9902912621359223,1.4785734091006006
Pretzel Store,103,1.0,5.0,3.9805825242718447,1.350240229346803
Labor Relations Attorney,102,1.0,5.0,4.745098039215686,0.8045203295070775
Burrito Restaurant,102,1.0,5.0,4.009803921568627,1.0388026050514587
Boat Trailer Dealer,101,1.0,5.0,4.5049504950495045,1.1543289165245545
Coral Reef,101,1.0,5.0,4.306930693069307,1.2144346360132008
Statue,101,1.0,5.0,4.415841584158416,0.9514969966602447
Island,101,1.0,5.0,4.346534653465347,0.9740189275815581
Naval Base,100,1.0,5.0,4.32,1.081338489693643
Rock Shop,100,1.0,5.0,4.4,1.1459194182538812
Hand Surgeon,100,1.0,5.0,4.26,1.439837252307119
Light Bulb Supplier,100,1.0,5.0,4.08,1.338474934959617
Off Roading Area,100,1.0,5.0,4.57,0.8791065253018449
DJ Supply Store,100,1.0,5.0,4.19,1.3157553424600341
Glass Blower,99,1.0,5.0,4.484848484848484,1.072510276470783
Shoes,99,1.0,5.0,4.03030303030303,1.297206932452555
Taco Restaurant,98,1.0,5.0,4.13265306122449,1.1544423842699034
Family Service Center,98,1.0,5.0,4.030612244897959,1.4319914878559215
Osteopath,98,1.0,5.0,4.673469387755102,0.9280898263947047
Tanning Salons,98,1.0,5.0,4.316326530612245,1.273010384352898
Marketing,97,1.0,5.0,4.175257731958763,1.354085709977635
Medical Office,97,1.0,5.0,3.88659793814433,1.553734001391177
Grocers-Retail,97,1.0,5.0,3.422680412371134,1.4988540869221272
Adoption Agency,97,1.0,5.0,4.010309278350515,1.510345196199812
Justice of the Peace,97,1.0,5.0,4.804123711340206,0.7858007494711464
Woodworking Supply Store,97,1.0,5.0,4.371134020618556,1.2526603991510927
Work Clothes Store,96,1.0,5.0,4.302083333333333,1.1156286088938632
Hoagie Restaurant,96,1.0,5.0,4.145833333333333,1.0460871118669013
Playground Equipment Supplier,96,1.0,5.0,4.395833333333333,1.226712909120756
Wheelchair Store,96,1.0,5.0,4.104166666666667,1.4471690452791042
Sheet Music Store,96,1.0,5.0,4.34375,1.1682476756146134
Opera Company,96,2.0,5.0,4.677083333333333,0.6239904126568926
Costume Rental Service,96,1.0,5.0,4.3125,1.1992322105150623
Caterers,96,1.0,5.0,4.177083333333333,1.2052061773093268
Mailbox Supplier,96,1.0,5.0,4.09375,1.422215654681474
Bus Ticket Agency,96,1.0,5.0,2.8125,1.4676332540594235
Magic Store,95,1.0,5.0,4.4526315789473685,1.127682815792949
Visitor Center,95,1.0,5.0,4.4526315789473685,0.9082180478257503
Patisserie,95,1.0,5.0,4.021052631578947,0.9890780939459998
Aerospace Company,94,1.0,5.0,4.542553191489362,1.043823550542487
Pet Care Service,94,1.0,5.0,4.3936170212765955,1.237566855857862
Food Bank,93,1.0,5.0,4.268817204301075,1.2865507048781766
Unfinished Furniture Store,93,1.0,5.0,4.440860215053763,1.088101313930929
MRI Center,92,1.0,5.0,4.271739130434782,1.2053293824553617
Ferry Terminal,92,1.0,5.0,4.391304347826087,0.9602715016618817
Manicuring,92,1.0,5.0,3.858695652173913,1.4644619590250332
Buddhist Temple,92,1.0,5.0,4.543478260869565,0.9540318546788659
Photography,92,1.0,5.0,4.141304347826087,1.5015122175065867
Knitting Instructor,92,1.0,5.0,4.510869565217392,0.9316718426357258
Blueprint Service,91,1.0,5.0,4.472527472527473,1.2323478886586041
South African Restaurant,91,1.0,5.0,3.7252747252747254,1.1649123387709297
Function Room Facility,91,1.0,5.0,3.78021978021978,1.4437774359274647
Candy & Confectionery-retail,90,1.0,5.0,4.5,0.9627908870231543
Credit Reporting Agency,90,1.0,5.0,3.388888888888889,1.7907028589603131
Monogramming Service,90,1.0,5.0,4.633333333333334,1.0326142236244187
Machining Manufacturer,90,1.0,5.0,4.311111111111111,1.223776109034531
Boat Cover Supplier,89,1.0,5.0,4.168539325842697,1.4399807058065028
Indonesian Restaurant,89,1.0,5.0,4.202247191011236,1.1198597241791537
Churches,89,1.0,5.0,4.550561797752809,0.941604481180155
Oxygen Equipment Supplier,88,1.0,5.0,3.5681818181818183,1.6937712431238872
French Steakhouse Restaurant,87,1.0,5.0,4.011494252873563,1.252850265497551
War Memorial,87,1.0,5.0,4.413793103448276,0.9947738335681557
Bar Stool Supplier,87,1.0,5.0,4.517241379310345,1.07683935626354
Civil Engineer,87,1.0,5.0,4.64367816091954,1.0112967900378032
Coworking Space,87,2.0,5.0,4.758620689655173,0.6463766135494886
Bangladeshi Restaurant,86,1.0,5.0,4.069767441860465,1.1861028392514865
Truck Topper Supplier,86,1.0,5.0,4.476744186046512,1.2623670034646772
Biofeedback Therapist,86,1.0,5.0,4.569767441860465,1.0237267290975036
Boot Camp,86,2.0,5.0,4.941860465116279,0.38667971737649925
Retail Stores,85,1.0,5.0,4.011764705882353,1.2100188669038616
Coin Operated Laundry...,85,1.0,5.0,4.423529411764706,1.1378391235796297
Aluminum Welder,85,1.0,5.0,4.858823529411764,0.6006532391700641
Glass Etching Service,85,1.0,5.0,4.670588235294118,0.8221376795559598
Screen Printing Supply Store,85,1.0,5.0,4.694117647058824,0.8021330107574296
Stained Glass Studio,85,1.0,5.0,4.552941176470588,1.0060043826580334
Drafting Service,85,1.0,5.0,4.894117647058824,0.5568518955821605
Publisher,85,1.0,5.0,4.035294117647059,1.4593463868289462
Dump Truck Service,85,1.0,5.0,4.4941176470588236,1.1914729720548658
Schools,85,1.0,5.0,3.9529411764705884,1.430167175983459
Training Centre,84,1.0,5.0,4.333333333333333,1.2642759090867741
Office,84,1.0,5.0,4.261904761904762,1.0655509081261094
Native American Restaurant,84,1.0,5.0,4.321428571428571,1.0315588190918286
Golf Courses,84,1.0,5.0,3.857142857142857,1.1631164735971988
Telephone Answering Service,84,1.0,5.0,4.559523809523809,1.1014906709643333
Modern French Restaurant,83,2.0,5.0,4.469879518072289,0.754455859440211
Eatery,83,1.0,5.0,3.9036144578313254,1.245621187290681
Patent Attorney,83,1.0,5.0,4.614457831325301,1.0572782048583098
Roommate Referral Service,83,1.0,5.0,3.2409638554216866,1.6423537648513917
Gazebo Builder,83,2.0,5.0,4.710843373493976,0.7246550143365564
Appliances,83,1.0,5.0,3.602409638554217,1.584527005181631
Stair Contractor,82,2.0,5.0,4.914634146341464,0.391301074832809
Retail Stores - Sporting Goods,82,1.0,5.0,4.658536585365853,0.7238360123115323
Science Academy,82,1.0,5.0,4.2682926829268295,1.186849554027981
Dog Grooming,82,1.0,5.0,4.841463414634147,0.5977222649796423
Balloon Ride Tour Agency,82,2.0,5.0,4.7560975609756095,0.7463652766352527
Topsoil Supplier,82,1.0,5.0,4.317073170731708,1.2850330137517079
Teppanyaki Restaurant,81,1.0,5.0,4.222222222222222,1.1832159566199232
Escrow Service,81,1.0,5.0,4.419753086419753,1.2832010513834555
Ice Skating Club,81,1.0,5.0,3.9012345679012346,1.4107173553870116
Basque Restaurant,81,1.0,5.0,4.395061728395062,0.8613798863695245
Dairy Supplier,81,1.0,5.0,4.296296296296297,1.2292725943057183
Stucco Contractor,80,1.0,5.0,4.4875,1.1137091636804568
Sports Memorabilia Store,80,1.0,5.0,4.2625,1.1772500675383233
Nanny,80,1.0,5.0,4.8375,0.7703977272992492
Dam,80,2.0,5.0,4.6125,0.7202979341384027
Hunting Club,80,1.0,5.0,4.0875,1.485744496493512
Birth Control Center,79,1.0,5.0,3.4430379746835444,1.6927207309235652
Shed Builder,79,1.0,5.0,4.6075949367088604,1.042896871748228
Medical Transcription Service,79,1.0,5.0,4.594936708860759,1.0066316941849924
Tractor Equipment Supplier,79,1.0,5.0,3.911392405063291,1.4952049290788125
Polynesian Restaurant,79,1.0,5.0,4.177215189873418,1.0096901488523036
Fishing,78,1.0,5.0,4.333333333333333,0.9891182832983009
House Sitter,78,1.0,5.0,4.935897435897436,0.46542101007229636
National Forest,78,1.0,5.0,4.538461538461538,0.8928621378481658
Neapolitan Restaurant,78,1.0,5.0,3.923076923076923,1.0783492768287848
Baseball,78,2.0,5.0,4.551282051282051,0.6959518549073522
Park & Ride,77,1.0,5.0,4.103896103896104,1.1190270160937932
Tourism,76,1.0,5.0,4.0,1.2436505404118416
Mission,76,1.0,5.0,4.092105263157895,1.3679925104955546
Electric Motor Store,76,1.0,5.0,4.25,1.3076696830622023
Kosher Grocery Store,76,1.0,5.0,4.2368421052631575,1.2529263990368742
Softball Field,75,1.0,5.0,4.16,1.2416205626605987
Natural Feature,75,1.0,5.0,4.413333333333333,0.9457348541818761
Strip Club,75,1.0,5.0,3.533333333333333,1.4363366816533871
Party,75,1.0,5.0,3.7333333333333334,1.4173951492117536
Automobile Dealers-Used Cars,75,1.0,5.0,3.3333333333333335,1.7731734670201174
Used,75,1.0,5.0,3.933333333333333,1.5097282137124153
Portable Toilet Supplier,74,1.0,5.0,4.351351351351352,1.2867334923520934
Bird Watching Area,74,1.0,5.0,4.486486486486487,0.9102648002994504
Burmese Restaurant,74,1.0,5.0,3.972972972972973,0.9927542008821328
Travel Clinic,74,1.0,5.0,3.7432432432432434,1.579498887160976
Trailer Supply Store,74,1.0,5.0,4.04054054054054,1.4376463755296978
Religious Destination,73,1.0,5.0,4.506849315068493,0.9147447681553472
Boarding House,73,1.0,5.0,3.9452054794520546,1.3321912917247791
Gurudwara,73,2.0,5.0,4.904109589041096,0.413802944301184
Hunan Restaurant,73,1.0,5.0,4.0,1.1902380714238083
Real Estate Management,73,1.0,5.0,3.164383561643836,1.6667808180086496
Native American Goods Store,73,1.0,5.0,4.52054794520548,1.0152940056004562
Table Tennis Facility,73,1.0,5.0,4.191780821917808,0.9952321650775112
Low Income Housing Program,73,1.0,5.0,3.041095890410959,1.6536017605046227
Shoe Shining Service,73,1.0,5.0,4.410958904109589,1.2784063042879705
Ecuadorian Restaurant,72,1.0,5.0,4.055555555555555,1.1735211117346849
Wine Storage Facility,72,1.0,5.0,4.388888888888889,1.0948735286865174
Sewing Company,72,1.0,5.0,4.444444444444445,1.2089908361689645
Laser Cutting Service,72,1.0,5.0,4.527777777777778,0.9637401061361273
Taxidermist,72,1.0,5.0,4.375,1.2268992175972908
Newspaper Advertising...,72,1.0,5.0,4.0,1.4631626944473863
Natural Gas Supplier,72,1.0,5.0,2.3333333333333335,1.7442056992014334
Pond Contractor,72,1.0,5.0,4.680555555555555,0.9468463427980857
Human Resource Consulting,71,1.0,5.0,4.464788732394366,1.2742615330960794
Adult Entertainment,71,1.0,5.0,3.9577464788732395,1.2921368759684186
Paternity Testing Service,71,1.0,5.0,4.492957746478873,1.2174122372195837
Sofa Store,71,1.0,5.0,3.887323943661972,1.5542503546693944
Hobby & Model Constr Supplies...,71,1.0,5.0,3.971830985915493,1.42399669929308
Department of Public Safety,71,1.0,5.0,2.816901408450704,1.675963340503686
Bicycle Rack,71,1.0,5.0,4.507042253521127,1.2056206396543498
Snowmobile Rental Service,71,1.0,5.0,4.309859154929577,1.3048431684171822
Veterans Affairs Department,71,1.0,5.0,3.295774647887324,1.6335270009328464
Car Washing & Polishing,71,1.0,5.0,3.2816901408450705,1.5782730036480588
Transportation Escort Service,70,1.0,5.0,4.614285714285714,0.9823494042177018
Retaining Wall Supplier,70,1.0,5.0,4.457142857142857,1.0451504889313583
ATM,70,1.0,5.0,4.0285714285714285,1.4543431065727277
Art Restoration Service,70,1.0,5.0,4.485714285714286,1.0999717670007525
Mobile Home Rental Agency,70,1.0,5.0,3.7714285714285714,1.589562227323662
Automated Teller Machines,70,1.0,5.0,3.4,1.5640897709512083
Bakers-retail,70,1.0,5.0,4.371428571428571,1.118635667093438
Wheelchair Rental Service,69,1.0,5.0,4.507246376811594,1.1710124880757367
Wallpaper Store,69,1.0,5.0,4.3478260869565215,1.1091343598198513
Mexican Goods Store,69,1.0,5.0,4.043478260869565,1.2768847961381233
Fish Farm,69,2.0,5.0,4.6521739130434785,0.819362861448594
Labor Union,69,1.0,5.0,4.27536231884058,1.223351928238132
Shelving Store,68,1.0,5.0,4.5,0.9060328484045483
Fruit and Vegetable Store,68,1.0,5.0,4.367647058823529,1.1577694942999315
Church of Christ,68,1.0,5.0,4.720588235294118,0.6656965431942093
State Police Department,68,1.0,5.0,3.4705882352941178,1.6792907905608576
Sanitation Service,68,1.0,5.0,3.426470588235294,1.773066964840472
Modeling School,68,1.0,5.0,4.632352941176471,1.035264934938689
Drinking Water Fountain,68,1.0,5.0,4.720588235294118,0.8436875037824314
Newsstand,67,1.0,5.0,4.044776119402985,1.3306735116370925
Fire Protection Service,67,1.0,5.0,4.567164179104478,1.131154955451673
Medical Billing Service,67,1.0,5.0,4.656716417910448,0.9301716818720462
Venetian Restaurant,67,1.0,5.0,4.029850746268656,0.8698684897770527
Tractor Repair Shop,67,1.0,5.0,4.537313432835821,1.0346769106161977
Apartments & Buildings,67,1.0,5.0,2.8805970149253732,1.562073098624229
Modular Home Dealer,67,1.0,5.0,3.91044776119403,1.5737558172187198
Scooter Rental Service,66,1.0,5.0,4.303030303030303,1.4672810749524965
Grocers-retail,66,1.0,5.0,4.075757575757576,1.2441939752380444
Research Institute,66,1.0,5.0,4.515151515151516,1.1264979667081825
Family,66,1.0,5.0,4.181818181818182,1.094167627561151
Boat Ramp,66,1.0,5.0,4.484848484848484,0.9322004446457152
Romanian Restaurant,66,1.0,5.0,4.287878787878788,1.0490310769782756
Carpenter,66,1.0,5.0,4.924242424242424,0.5056787079865591
Indian Reservation,65,1.0,5.0,4.2615384615384615,1.0197567583271248
Crater,65,1.0,5.0,3.753846153846154,1.4255565714700835
Hydraulic Repair Service,65,1.0,5.0,4.338461538461538,1.278144689052787
Real Estate - Apartment...,65,1.0,5.0,3.2153846153846155,1.4842117825245207
Alternator Supplier,65,1.0,5.0,3.5384615384615383,1.8377714346876344
Barbecue,64,1.0,5.0,4.125,1.1338934190276817
Blood Testing Service,64,1.0,5.0,4.109375,1.4919592689874148
Nut Store,64,0.0,5.0,4.390625,1.163153724707782
Clock Repair Service,64,1.0,5.0,3.96875,1.5933268579266704
Screen Store,64,1.0,5.0,4.71875,0.9338221509065898
Fire Protection Consultant,64,1.0,5.0,4.46875,1.234024902632625
Gardening,64,1.0,5.0,4.3125,1.0370134162086937
Investment Bank,63,1.0,5.0,3.9682539682539684,1.5757052078995424
Sauna,63,1.0,5.0,4.396825396825397,1.040156355177223
Circus,63,1.0,5.0,4.571428571428571,1.0428602992187574
Bicycles,63,1.0,5.0,4.26984126984127,1.29771945383044
Aircraft Supply Store,63,1.0,5.0,3.857142857142857,1.4352379015694168
Singles Organization,63,1.0,5.0,3.9047619047619047,1.552461995943194
Carriage Ride Service,63,1.0,5.0,3.9682539682539684,1.2044039346023458
Bakers-Retail,63,1.0,5.0,4.349206349206349,1.179922498257628
Material Handling Equipment...,62,1.0,5.0,4.435483870967742,1.2363479766666505
Business Services Nec,62,1.0,5.0,4.048387096774194,1.2337789391339316
Lake,62,1.0,5.0,3.967741935483871,1.240937534728413
Horse Riding,62,1.0,5.0,4.387096774193548,1.1066836992354037
Water Treatment Plant,62,1.0,5.0,3.5806451612903225,1.6550804754519055
Transit Stop,62,1.0,5.0,3.467741935483871,1.3515958016357816
Tennis Instructor,61,1.0,5.0,4.590163934426229,0.972574747432948
Race Car Dealer,61,1.0,5.0,3.918032786885246,1.5630641058213526
Coffee Shops,61,1.0,5.0,4.524590163934426,0.9417458499519067
Retail Stores - Automobiles...,61,1.0,5.0,3.901639344262295,1.6299787118526723
Incense Supplier,61,1.0,5.0,4.245901639344262,1.3121958403749296
Flooring,60,1.0,5.0,3.8333333333333335,1.6173494393728114
Amusement Ride Supplier,60,1.0,5.0,4.55,1.064448611938419
